ID,title,summary,count,created,modified,user,orderIndex,expires,quantity,archived,folderID,orderMethod,providerName,providerUri,datetime,useSeparateStyles,unarchived,playbackContinuity,hasTime,orderDirection,sceneID
1C6B34B8-24FB-423A-ACDD-9574854E96CB,2022 sun am,,0,1661080038.57306,1661080148.47055,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,760,,17,,,orderIndex,,,1661080027.13364,,,,,0,
52A66E8B-3D35-44CA-B664-CC3DE79DB1CB,2022 THURS PM,,0,1662681099.13421,1662692351.63991,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,761,,12,,,orderIndex,,,1662681084.41196,,,,,0,
9DBD8020-9991-42B1-B6A7-2DF9593F1F87,2022 pm THURSDAY,,0,1663283327.85322,1663388262.00426,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,762,,11,,,orderIndex,,,1663283309.93741,,,,,0,
256AECA3-EE24-41CC-B467-BD82A31C77B1,2022 SUNDAY AM 11/9,,0,1665261701.70941,1665261793.61848,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,763,,14,,,orderIndex,,,1665261681.63016,,,,,0,
20DB8043-36E6-4DE5-8BE8-B3E08E155387,Sun am 2022,,0,1665936292.65118,1665944501.29592,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,764,,11,,,orderIndex,,,1665936283.25816,,,,,0,
60C57871-7498-449A-86F5-62261FE58B6A,2022 altar,,0,1667148324.44476,1667154067.98142,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,765,,16,,,orderIndex,,,1667148308.54132,,,,,0,
7544C1D1-9982-4214-AC38-A034704A3507,2022 sun am,,0,1667753446.47179,1668364926.08275,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,766,,22,,,orderIndex,,,1667753438.52347,,,,,0,
FDC75A04-2033-45FD-A10A-1202B4A17570,2022 AM SUN,,0,1668359033.14262,1668360489.74386,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,767,,10,,,orderIndex,,,1668359021.88246,,,,,0,
33016A03-58E1-4181-8D05-968A38B31D16,2022 11/20 Sun AM,,0,1668935469.55858,1668970672.32539,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,768,,10,,,orderIndex,,,1668935446.03084,,,,,0,
74EB9680-6A93-4506-9633-DBF63721E135,2022 pm thurs,,0,1671157175.79063,1671157396.73251,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,769,,9,,,orderIndex,,,1671157165.50027,,,,,0,
D78DB65E-3E2D-4C6D-9639-2276F973A716,2022 PM TUES,,0,1671585139.60034,1671585202.59202,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,770,,9,,,orderIndex,,,1671585129.76225,,,,,0,
8195AFBF-DB18-4D91-B040-FCAA5F77DADF,AM SUNDAY,,0,1673577044.48639,1673577338.51119,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,771,,5,,,orderIndex,,,1673577037.02619,,,,,0,
FEE2A92B-4E3D-45D7-96E2-0B3091E7728C,2023 SUN 1/29/23,,0,1674982227.68999,1675020681.5757,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,772,,15,,,orderIndex,,,1674982200.59183,,,,,0,
13C0FDC1-D9FF-48FC-B461-36EB3A1EA565,PM 2023 THURS,,0,1675997783.50617,1675997846.76413,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,773,,13,,,orderIndex,,,1675997772.49333,,,,,0,
5EBA1CB4-C54D-4B04-B4E3-620DE8CC9B55,2023 Thurs pm,,0,1676598493.69994,1676598576.50435,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,774,,19,,,orderIndex,,,1676598481.40563,,,,,0,
EF630AA9-AC40-4E51-B53F-459B9306EB0C,PM THURS 3/9/23,,0,1678412455.27255,1678422407.09066,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,775,,19,,,orderIndex,,,1678412434.22298,,,,,0,
210870E6-DD04-40F3-B4E2-7AC3BA34CFF9,AM SUNDAY,,0,1685291519.43562,1685291519.47236,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,776,,0,,,orderIndex,,,1685291509.63689,,,,,0,
4F5912B0-29DC-4082-9058-6E8B8B401A52,"am Sunday May 28, 2023",,0,1685291616.07641,1685292104.37689,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,777,,11,,,orderIndex,,,1685291596.58193,,,,,0,
D35D8BB1-ADB2-46BD-916D-1F765D9610B1,PM THURS 2023 6/15,,0,1686879325.64987,1686885166.57843,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,778,,30,,,orderIndex,,,1686879319.78538,,,,,0,
EC9C296F-2AF2-48D5-9981-939F9BB6BC08,AM TH 7/23,,0,1688691766.90226,1688691843.48494,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,779,,13,,,orderIndex,,,1688691751.92042,,,,,0,
07F5528B-E50D-48C3-949F-84BF2C353868,PM THURS,,0,1692320451.34728,1692327660.10883,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,780,,17,,,orderIndex,,,1692320433.58355,,,,,0,
417711C3-40CC-40ED-A3C9-DEACC7761E82,PM THURS 9-21-23,,0,1695337826.55133,1698182102.78031,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,781,,17,,,orderIndex,,,1695337807.93279,,,,,0,
579C7EEE-0DEF-4FA9-92AA-99493DE378BA,2023 TRANSITION,,0,1700614823.56878,1700617405.53815,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,782,,14,,,orderIndex,,,1700614805.03372,,,,,0,
B8FEF111-1321-4E0E-9703-88CD85AA09E9,2024-12-01,,0,1733075430.43758,1733075480.95698,10A492A3-5F91-4FB7-B77E-3C728FBB51F7,783,,3,,,orderIndex,,,1733075415.80054,,,,,0,
